POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
Dealer,0,0,3,BHK,2.0026367049595395,1,1,"Sector 7 Kharghar,Lalitpur",19.035407,4.2913556011209,5.521460917862246
Dealer,0,0,4,BHK,2.0486645685472062,1,1,"Faizabad Road,Lucknow",26.86056,4.393409478594049,4.390738575275903
Owner,1,1,2,BHK,1.9526462837340848,0,1,"Manish Nagar,Nagpur",21.094632,4.370394303175393,3.6635616461296463
Owner,0,0,3,BHK,1.9882031643224864,1,1,"Anand Nagar,Chennai",18.476532,4.3016390310722485,4.30406509320417
Dealer,0,1,3,BHK,1.9977210154066123,1,1,"Konanakunte,Bangalore",12.8855,4.351100823501241,4.867534450455582
Dealer,0,0,2,BHK,1.908850007795281,1,1,"Koradi Road,Nagpur",21.241889,4.370811150601776,2.803360380906535
Dealer,0,0,3,BHK,1.9181416461325536,1,1,"Kolar Road,Bhopal",23.163669,4.349278947213184,2.72785282839839
Owner,0,0,2,BHK,1.9016503140433931,1,1,"Varapuzha,Kochi",9.930471,4.334296366740936,3.4657359027997265
Dealer,0,0,4,BHK,2.0835123160396947,1,1,"Sector 82 Faridabad,Faridabad",28.394375,4.348434005104439,4.867534450455582
Dealer,0,0,3,BHK,2.0282669849192843,1,1,"Sector-107 Gurgaon,Gurgaon",28.507037,4.343425765377699,4.700480365792417
Owner,0,0,3,BHK,1.9699267547890278,1,1,"Perumbakkam,Chennai",12.9053,4.384506058361002,4.143134726391533
Owner,0,0,2,BHK,1.9527033388119275,1,1,"Hoshiarpur Road,Jalandhar",31.53222,4.329643536139138,3.4965075614664802
Dealer,0,0,2,BHK,1.9460904481636145,1,1,"Sri Venkateshpura Layout,Bangalore",13.160993,4.354387981765117,4.406719247264253
Dealer,0,0,2,BHK,1.9896837221796302,1,1,"Sector-70 Mohali,Mohali",30.697795000000006,4.340093632588218,4.330733340286331
Builder,1,0,3,BHK,1.9678953825685532,0,0,"Shiv Mandir,Siliguri",25.232239,4.268186000343337,3.505557396986398
Dealer,1,1,1,BHK,1.8871886446324426,0,1,"Tilak Nagar,Maharashtra",19.068492000000006,4.289073494867019,4.605170185988092
Dealer,0,1,3,BHK,1.9957365384284924,1,1,"Sector 80 Faridabad,Faridabad",28.381971000000004,4.348310686462467,3.960813169597578
Dealer,1,1,2,BHK,1.8808527437309581,0,1,"Kolshet Road,Lalitpur",24.69028,4.362064842211599,4.787491742782046
Owner,0,0,3,BHK,2.0058815531770535,1,1,"Sahibabad,Ghaziabad",28.6711,4.3485771359792675,4.30406509320417
Owner,0,0,2,BHK,1.9437486096190741,1,1,"Anjanapura,Bangalore",12.96991,4.351541138183826,3.9512437185814275
Dealer,0,1,2,BHK,1.9275275221433703,1,1,"Bhopura,Ghaziabad",28.698133,4.348156280787406,3.2108436531709366
Dealer,0,1,2,BHK,1.9085974917610098,1,1,"Raj Nagar Extension,Ghaziabad",26.900926,4.327780656455312,3.339321977944068
Owner,0,0,2,BHK,1.9362144244211927,1,1,"Camp,Amravati",20.93333,4.353498551059343,3.912023005428146
Owner,0,0,2,BHK,1.9369246772076896,1,1,"Kaushambi,Ghaziabad",28.638934000000006,4.3480361609413025,4.127134385045092
Dealer,1,1,3,BHK,2.0046615436528037,0,1,"Sector-150 Noida,Noida",28.429614,4.350041921413191,4.384523514872469
Owner,0,0,3,BHK,2.0282669849192843,1,1,"Diwalipura,Vadodara",22.30287,4.292631095098705,4.941642422609304
Owner,0,0,3,BHK,1.998469921523182,1,1,"Lakadganj,Nagpur",21.151313,4.371042415917759,4.382026634673881
Dealer,0,0,3,BHK,2.0091890540887363,1,1,"Zirakpur,Chandigarh",30.662283,4.341496225242729,4.005513348515485
Owner,0,0,2,BHK,1.9297106451470276,1,1,"Keshwapur,Hubli",15.366381,4.319508324867871,3.8066624897703196
Dealer,0,0,2,BHK,1.9802172178076278,1,1,"Shri Nagar,Indore",22.729423,4.329290866210128,3.8066624897703196
Owner,0,0,3,BHK,2.0282669849192843,1,1,"150 Feet Ring Road,Rajkot",22.282765,4.259526968181848,4.700480365792417
Dealer,0,0,2,BHK,1.8705838967556592,1,1,"5th Phase JP Nagar,Bangalore",12.905368,4.351314856636122,3.6635616461296463
Owner,0,0,2,BHK,1.953645688659327,1,1,"Mogappair,Chennai",13.07265,4.384225003988363,4.700480365792417
Owner,0,0,2,BHK,1.9361048297274932,1,1,"Eroor,Kochi",9.965402,4.335101155897537,3.713572066704308
Dealer,0,0,2,BHK,1.9022291640943096,1,1,"Pokhran-2,Mumbai",18.96667,4.288173680100944,4.700480365792417
Dealer,0,0,3,BHK,2.010773810225216,1,1,"Agraharam,Chennai",13.09,4.385395952143486,4.499809670330265
Dealer,0,0,3,BHK,2.009969020704192,1,1,"Nagegowdanapalya,Bangalore",12.96991,4.351541138183826,4.442651256490317
Owner,1,1,3,BHK,2.0089608703943673,0,1,"Vivekananda Nagar,Kota",12.276748,4.338892711893344,4.02535169073515
Dealer,0,0,1,BHK,1.872947621706782,1,1,"Katrap,Maharashtra",19.169986,4.29353922797908,3.349904087274605
Dealer,0,0,2,BHK,1.958176711118077,1,1,"4 Bunglows,Maharashtra",19.128324,4.288064905301483,5.598421958998375
Owner,0,0,3,BHK,1.9854116977404868,1,1,"Jagatpura,Jaipur",26.832353,4.3286489193897095,3.8066624897703196
Owner,0,0,3,BHK,1.8946588159809719,1,1,"Dasprakash Road,Ooty",11.40861,4.339822044183154,3.6109179126442243
Owner,0,0,3,BHK,1.8946588159809719,1,1,"Meerut Bypass,Meerut",28.9927,4.352628719489321,3.091042453358316
Owner,0,0,2,BHK,1.9362209960271173,1,1,"Kabir Nagar,Raipur",30.872533,4.32916917024152,2.8903717578961645
Owner,0,0,2,BHK,1.864172247453302,1,1,"Garkheda Area,Aurangabad",19.861162,4.32218708273443,3.871201010907891
Dealer,0,0,2,BHK,1.9087843883403917,1,1,"Guru Teg Bahadur Nagar,Mohali",30.75501,4.339125853368629,2.990719731730447
Owner,0,0,2,BHK,1.9364995158816392,1,1,"Siruseri,Chennai",12.833224,4.384657246578365,3.8918202981106265
Owner,0,0,2,BHK,1.9221200551858006,1,1,"Anjanapura,Bangalore",12.96991,4.351541138183826,3.4011973816621555
Dealer,0,0,2,BHK,1.9504975191272493,1,1,"Ulwe,Mumbai",18.973908,4.290803299830437,4.605170185988092
Dealer,1,1,3,BHK,1.8946588159809719,0,1,"Sector 89 Faridabad,Faridabad",28.431903,4.34853216823121,3.2188758248682006
Owner,1,1,2,BHK,1.8940889739868878,0,1,"Siddhartha Vihar,Ghaziabad",28.66667,4.349202132082888,3.5553480614894135
Owner,0,0,1,BHK,1.8332351555523327,1,1,"Rajgurunagar,Pune",18.866670000000006,4.302712827954156,2.740840023925201
Dealer,0,1,2,BHK,1.9484723522054994,1,1,"Kengeri Satellite Town,Bangalore",12.91,4.350019838538795,3.66612246699132
Owner,0,0,2,BHK,1.9274414514862122,1,1,"Tapukara,Bhiwadi",28.2102,4.3419933915074775,2.995732273553991
Owner,0,0,2,BHK,1.9457481296354888,1,1,"New Karelibaug,Vadodara",22.3,4.293195420967266,3.1780538303479458
Owner,0,0,2,BHK,1.9104292805552605,1,1,"Varadarajapuram,Chennai",12.916559,4.3829034501588096,3.58351893845611
Dealer,1,1,4,BHK,2.0715260859186637,0,0,"Sector-65 Gurgaon,Gurgaon",28.403138,4.344714774500976,5.799092654460526
Owner,0,0,4,BHK,2.030891643244316,1,1,"Horamavu,Bangalore",13.0318,4.352318433772913,4.499809670330265
Dealer,0,1,2,BHK,1.903420294515869,1,1,"Sector-115 Mohali,Mohali",30.712867,4.339230779308912,2.766319109226186
Dealer,0,0,3,BHK,2.0001317288406764,1,1,"Hegde Nagar,Bangalore",13.070052,4.351917237132561,4.565389315976247
Dealer,1,0,2,BHK,1.9397015560519373,0,1,"Visalakshi Nagar,Visakhapatnam",17.757841,4.422970765735166,4.127134385045092
Dealer,0,0,2,BHK,1.9584793329273527,1,1,"R.T. Nagar,Bangalore",13.0189,4.351519745640055,4.356708826689592
Owner,0,0,2,BHK,1.908850007795281,1,1,"Dadi Ka Phatak,Jaipur",26.968933000000003,4.327508923753935,3.091042453358316
Dealer,0,0,1,BHK,1.8584269609164357,1,1,"Avadi,Chennai",21.490368,4.295085368862769,3.044522437723423
Owner,0,0,2,BHK,1.9410307718311473,1,1,"Abbigere,Bangalore",13.07667,4.350600464986512,3.8628327612373745
Dealer,0,1,2,BHK,1.9621833321944822,1,1,"Konanakunte,Bangalore",12.8855,4.351100823501241,4.553876891600541
Owner,0,1,3,BHK,1.9883338881908514,1,1,"Sector-75 Noida,Noida",28.576117,4.348755952923432,4.060443010546419
Dealer,1,1,3,BHK,2.002637364859453,0,1,"Chembur,Lalitpur",19.05871,4.289084386605023,5.598421958998375
Dealer,0,0,1,BHK,1.8682553347400994,1,1,"Colaba,Mumbai",18.9069,4.287861548998953,5.521460917862246
Builder,1,1,2,BHK,1.9704942556808838,0,0,"Pipla,Maharashtra",18.926923,4.330747077034086,3.5322256440685598
Owner,0,0,3,BHK,1.9587314420223447,1,1,"Banjari,Bhopal",22.590732,4.339057688664253,3.4657359027997265
Owner,0,0,3,BHK,1.9791683989566606,1,1,"Thara,Bhiwadi",28.162032,4.341348718315536,3.4011973816621555
Owner,0,0,2,BHK,1.915679273252505,1,1,"Rajni Nagar,Bhandara",21.18333,4.382026634673881,2.740840023925201
Owner,0,0,2,BHK,1.8323005336198313,1,1,"Vrindavan Yojna,Lucknow",26.766594,4.393829320639699,2.970414465569701
Dealer,0,0,1,BHK,1.8839340365502226,1,1,"Mira Road,Maharashtra",19.283359,4.288607919921172,4.174387269895637
Dealer,0,0,2,BHK,1.9699188405645345,1,1,"Benson Town,Bangalore",12.9985,4.351624126612658,4.787491742782046
Dealer,0,0,3,BHK,2.0282669849192843,1,1,"DLF CITY PHASE 2,Gurgaon",28.4818,4.344899628186334,5.768320995793772
Dealer,0,0,3,BHK,1.9840179131050883,1,1,"Jagatpura,Jaipur",26.832353,4.3286489193897095,3.696351468952637
Dealer,0,0,3,BHK,2.006517749199492,1,1,"Vaibhav Khand,Ghaziabad",28.9196,4.342469464925427,4.543294782270004
Dealer,0,0,1,BHK,1.871610866041843,1,1,"Sector 19 Kamothe,Lalitpur",19.049989,4.291518072381383,3.8110970868381857
Owner,0,1,1,BHK,1.8609478776810437,1,1,"Mahalunge,Pune",18.573994,4.300723990905771,3.4965075614664802
Owner,0,0,2,BHK,1.8940624931692915,1,1,"Cit Nagar East,Chennai",13.010897,4.384830475236612,4.605170185988092
Owner,0,0,1,BHK,1.839246838641766,1,1,"sector-121 Noida,Noida",28.602325,4.349012542537741,2.6390573296152584
Owner,0,0,2,BHK,1.9644372896360807,1,1,"Wilson Garden,Bangalore",12.9506,4.351505569605929,4.499809670330265
Owner,0,1,2,BHK,1.9575268779372585,1,1,"Electronics City Phase 1,Bangalore",12.840956,4.352333126234865,4.31748811353631
Dealer,0,0,2,BHK,1.925201738742373,1,1,"Hadapsar,Pune",18.49667,4.303276539133872,3.7612001156935624
Dealer,1,1,3,BHK,1.9896837221796302,0,1,"Kanjur Marg (East),Lalitpur",24.69028,4.362064842211599,5.3471075307174685
Dealer,0,1,3,BHK,1.9850591480037652,1,1,"NH-24 Highway,Ghaziabad",28.66667,4.349202132082888,3.784189633918261
Owner,0,0,2,BHK,1.9463622559518434,1,1,"Tatibandh,Raipur",21.261566,4.401501438634019,3.6888794541139363
Dealer,0,1,4,BHK,2.085755047819191,1,1,"Sector-102 Gurgaon,Gurgaon",28.479440000000004,4.3434343400243245,5.19295685089021
Dealer,0,0,3,BHK,1.9463479758789402,1,1,"Wadala,Maharashtra",19.015576,4.28842231281621,5.799092654460526
Dealer,0,1,3,BHK,1.9811816283765231,1,1,"Aerocity,Mohali",30.696627000000003,4.339820401286914,3.8394523125933104
Dealer,0,1,4,BHK,2.0667572654690627,1,1,"Thanisandra,Bangalore",13.055985,4.351852914784227,5.247024072160486
Owner,1,0,2,BHK,1.8553029780444068,0,1,"Hegganahalli cross,Bangalore",13.000489,4.3503081423547085,4.0943445622221
Dealer,0,1,2,BHK,1.9345458361395893,1,1,"Mulund (West),Lalitpur",19.1759,4.2898044321562825,5.135798437050262
Owner,1,1,2,BHK,1.9645739392312755,0,1,"Sector-92 Mohali,Mohali",30.709322,4.339510510613714,3.6506582412937387
Dealer,0,1,3,BHK,1.9326447339160655,1,1,"Manpada,Lalitpur",24.69028,4.362064842211599,5.19295685089021
Dealer,0,0,3,BHK,2.011387459320137,1,1,"Agraharam,Chennai",13.09,4.385395952143486,4.574710978503383
Dealer,0,1,2,BHK,1.9611622075714,1,1,"Sector 80 Faridabad,Faridabad",28.381971000000004,4.348310686462467,3.8308129500026027
Dealer,0,1,3,BHK,1.9772275451039893,1,1,"Mohan Nagar,Ghaziabad",28.678014,4.348766601319244,4.110873864173311
Owner,0,0,2,BHK,1.9821856180285502,1,1,"Navodaya Nagar,Bangalore",15.438519,4.317359758632506,4.605170185988092
Dealer,0,0,3,BHK,2.0206756632635936,1,1,"Sector 86 Faridabad,Faridabad",28.406388,4.348244748251822,3.871201010907891
Dealer,1,1,2,BHK,1.910583270138074,0,1,"Kalyan (West),Mumbai",19.245347,4.292164520919905,4.02535169073515
Dealer,0,0,2,BHK,1.938307810604404,1,1,"Goregaon (East),Mumbai",19.1615,4.288719572289608,5.135798437050262
Dealer,0,0,3,BHK,2.0282669849192843,1,1,"Vesu,Surat",21.143354,4.287316576010838,4.328098292648326
Owner,0,0,1,BHK,1.8504865705733393,1,1,"Singanallur,Coimbatore",11.00031,4.344104442077745,3.4011973816621555
Owner,0,0,1,BHK,1.8624569475450012,1,1,"Somatne Phata,Pune",18.700817,4.2998062262804435,3.044522437723423
Dealer,0,0,2,BHK,1.8901175356589663,1,1,"Kattupakkam,Chennai",13.042089,4.383578729551219,3.5263605246161616
Dealer,1,0,3,BHK,2.0282669849192843,0,1,"Swaroop Nagar,Kanpur",26.4725,4.386156968091,5.075173815233827
Dealer,0,1,2,BHK,1.9437467508793826,1,1,"Indirapuram,Ghaziabad",28.63676,4.3485105690337384,4.1588830833596715
Dealer,0,1,3,BHK,2.0177340520605043,1,1,"Sector 80 Faridabad,Faridabad",28.381971000000004,4.348310686462467,4.1728476237100445
Dealer,1,1,2,BHK,1.9409636581863017,0,1,"Tilak Nagar,Mumbai",19.068492000000006,4.289073494867019,4.941642422609304
Dealer,1,0,2,BHK,1.8832685000169127,0,1,"Guduvancheri,Chennai",12.842686,4.382822980006751,3.2308043957334744
Dealer,0,0,2,BHK,1.9430956164899889,1,1,"Kharghar,Maharashtra",19.038205,4.291364784625937,4.941642422609304
Owner,0,0,3,BHK,1.9989042587299584,1,1,"Maraimalai Nagar,Chennai",10.782597,4.380051234855762,3.6888794541139363
Dealer,1,0,2,BHK,1.9382673066856029,0,1,"Ghodbunder Road,Maharashtra",18.96,4.287990642747287,4.605170185988092
Owner,0,0,1,BHK,1.8558181338804391,1,1,"Vallabh Vidyanagar,Anand",22.706116,4.292033270522124,2.1972245773362196
Dealer,0,0,2,BHK,1.9596345494524308,1,1,"Ratnagiri Nagar,Guntur",16.324317,4.387022969678596,3.713572066704308
Dealer,0,0,2,BHK,1.9172799715924744,1,1,"Mahalakshmi Nagar,Indore",22.175748,4.325220316194027,3.332204510175204
Dealer,0,1,3,BHK,2.0282669849192843,1,1,"Rajaji Nagar,Bangalore",12.9847,4.350911284139344,5.857933154483459
Dealer,1,1,3,BHK,1.9748499590892903,0,1,"Zirakpur,Chandigarh",30.662283,4.341496225242729,3.6838669122903918
Dealer,0,0,1,BHK,1.8604400969222636,1,1,"Thane West,Lalitpur",19.18,4.289956986171905,4.248495242049359
Dealer,0,0,2,BHK,1.9845543479205587,1,1,"Vesu,Surat",21.143354,4.287316576010838,3.871201010907891
Dealer,0,1,4,BHK,2.0687041034494116,1,1,"Jayanagar,Bangalore",12.925,4.351502992123588,5.560681631015528
Owner,0,0,1,BHK,1.8203427726885337,1,1,"Kulshekar,Mangalore",12.87028,4.31589431077385,2.833213344056216
Dealer,0,0,2,BHK,1.9105741784394177,1,1,"Kandivali (East),Lalitpur",19.1955,4.288715455535724,5.075173815233827
Owner,0,0,2,BHK,1.879691041666406,1,1,"Niwaru Road,Jaipur",26.91667,4.328977457520796,2.70805020110221
Dealer,0,0,1,BHK,1.869209099902458,1,1,"Dhokali,Maharashtra",18.142544,4.318902712519212,4.343805421853684
Dealer,0,0,3,BHK,1.9774085697786656,1,0,"Adyar,Chennai",13.0063,4.385238969596881,5.135798437050262
Dealer,0,0,2,BHK,1.9896837221796302,1,1,"Ashoka Marg,Lalitpur",24.69028,4.362064842211599,4.174387269895637
Dealer,1,1,4,BHK,2.0464972133692183,0,1,"Manpada,Maharashtra",19.239813,4.28994865318418,5.480638923341991
Dealer,1,1,3,BHK,2.0046988627520275,0,1,"Zirakpur,Chandigarh",30.662283,4.341496225242729,4.04305126783455
Owner,0,0,2,BHK,1.9621742329329679,1,1,"Ramamurthy Nagar,Bangalore",13.013312,4.352367068730846,4.0943445622221
Dealer,0,1,2,BHK,1.9423928992610116,1,1,"Varthur,Bangalore",12.9407,4.353454820199627,4.248495242049359
Owner,0,0,2,BHK,1.9123034982395601,1,1,"Sarvdharm Colony,Bhopal",23.25,4.349202132082888,3.258096538021482
Dealer,1,1,3,BHK,2.0065736509753815,0,1,"Sector-150 Noida,Noida",28.429614,4.350041921413191,4.432006566978902
Owner,0,0,3,BHK,1.9699419028203573,1,1,"Jagatpura,Jaipur",26.832353,4.3286489193897095,3.349904087274605
Dealer,0,0,3,BHK,1.980496632225468,1,1,"Mansarovar,Jaipur",26.8626,4.327614006535299,3.58351893845611
Owner,0,0,3,BHK,1.9850372912670449,1,1,"Kadugodi,Bangalore",12.995285,4.353714566311578,4.060443010546419
Dealer,0,0,4,BHK,2.065775086529428,1,1,"Mohamadwadi,Pune",18.52361,4.302005947591224,5.135798437050262
Owner,0,0,2,BHK,1.9376268960645302,1,1,"Trimurti Nagar,Nagpur",21.111835,4.369938010800809,3.828641396489095
Owner,0,0,1,BHK,1.8596723327259188,1,1,"Yemlur,Bangalore",12.96991,4.351541138183826,4.007333185232471
Dealer,1,1,2,BHK,1.9571389525504346,0,1,"Mahim (West),Maharashtra",19.038516,4.2882658177367885,6.1092475827643655
Owner,0,0,1,BHK,1.8449972279888043,1,1,"Kaulkhed,Akola",20.785242,4.347453279802751,2.803360380906535
Dealer,0,1,2,BHK,1.8885835208681068,1,1,"Borivali (East),Maharashtra",19.235,4.288537046586258,5.19295685089021
Dealer,0,0,2,BHK,1.9560273112096385,1,1,"Kalyani Nagar,Pune",18.5481,4.302706062031403,4.867534450455582
Dealer,0,0,2,BHK,1.9295742429670453,1,1,"Sector 77 Faridabad,Faridabad",28.368269,4.348634392933046,3.349904087274605
Owner,1,0,2,BHK,1.8930986424273746,0,1,"Porvorim,Goa",15.40194,4.304650462382738,4.02535169073515
Dealer,0,0,3,BHK,1.98877243109106,1,1,"Fatima Nagar,Pune",18.502635,4.302722827904156,4.584967478670572
Dealer,1,0,2,BHK,1.9255565724614898,0,1,"Velachery,Chennai",12.982389,4.384812537939183,4.136765278106052
Owner,0,1,4,BHK,2.0522238773607304,1,1,"Sector-75 Noida,Noida",28.576117,4.348755952923432,4.867534450455582
Dealer,0,0,2,BHK,1.9396926488253754,1,1,"Bevarly Park,Mumbai",19.097621,4.290471523267183,4.406719247264253
Dealer,1,0,1,BHK,1.9172747212614871,0,1,"Karade Khurd,Lalitpur",23.950839,4.370179445547024,3.58351893845611
Dealer,0,0,2,BHK,1.9326447339160655,1,1,"Vajarahalli,Bangalore",12.864738,4.350890509988082,3.8066624897703196
Owner,0,0,2,BHK,1.88287387109967,1,1,"Marsur,Bangalore",12.928575,4.351383402525714,3.4965075614664802
Builder,1,0,1,BHK,1.8627738406169774,0,0,"Igatpuri,Maharashtra",19.7,4.297965447047447,3.131136910560194
Dealer,1,1,2,BHK,1.9622983035743253,0,1,"Whitefield,Bangalore",12.9958935,4.35364508694623,4.5217885770490405
Dealer,0,1,2,BHK,1.9693629322523303,1,1,"Undri,Pune",18.452663,4.303132766831081,4.02535169073515
Owner,0,0,2,BHK,1.949551840702297,1,1,"Tindlu,Bangalore",13.069548,4.351097497201741,4.276666119016055
Owner,0,0,2,BHK,1.8722521207603038,1,1,"New Sanghvi,Pune",18.57942,4.301565146615746,3.7376696182833684
Dealer,0,1,3,BHK,1.9980512028080217,1,1,"Sector-137 Noida,Noida",28.506454,4.349110390526719,4.31748811353631
Owner,0,0,2,BHK,1.9557291733085564,1,1,"Brindavan Nagar,Bangalore",12.96991,4.351541138183826,4.477336814478207
Dealer,1,1,3,BHK,1.9777145570373706,0,1,"Baner,Pune",18.558319,4.301031848917809,4.700480365792417
Owner,0,0,2,BHK,1.9424123793336623,1,1,"Sector-137 Noida,Noida",28.506454,4.349110390526719,3.8066624897703196
Dealer,1,1,1,BHK,1.8558181338804391,0,1,"Mahim,Palghar",19.6394,4.286693454605053,2.9231615807191558
Dealer,0,0,3,BHK,2.0005717164697057,1,1,"Sector-119 Noida,Noida",28.587711,4.349027128618898,4.204692619390966
Owner,0,1,1,BHK,1.8778830290542536,1,1,"Wagholi,Pune",18.5823,4.303835337082524,3.332204510175204
Dealer,0,0,2,BHK,1.9485443052709115,1,1,"Kaspate Vasti,Pune",18.52361,4.302005947591224,4.31748811353631
Owner,0,0,2,BHK,1.9172747212614871,1,1,"Thammanam,Kochi",9.930471,4.334296366740936,3.8066624897703196
Owner,0,0,2,BHK,1.8558465587747628,1,1,"Khamariya,Bhilai",21.201983,4.3990600882078486,2.3978952727983707
Owner,0,0,2,BHK,1.9463512967181833,1,1,"Bhatar,Surat",18.92764,4.292733265009323,3.7612001156935624
Dealer,0,1,2,BHK,1.9360814058860798,1,1,"New Panvel,Lalitpur",18.966114,4.292488586519191,4.382026634673881
Dealer,0,1,2,BHK,1.9591091233863362,1,1,"Electronic City Phase II,Bangalore",12.8458,4.352503844283903,4.283586561860629
Owner,0,0,3,BHK,2.0282669849192843,1,1,"Kalwar Road Royal City,Jaipur",26.9883,4.325252558731366,2.797281334830153
Owner,0,0,2,BHK,1.925521862992452,1,1,"Yadav Nagar,Nagpur",21.211041,4.371880486149685,3.6888794541139363
Owner,0,0,3,BHK,2.0282669849192843,1,1,"Sector 2 Faridabad,Faridabad",28.153836,4.3479136468540505,4.0943445622221
Dealer,0,0,3,BHK,1.9666814013673626,1,1,"Pisoli,Pune",18.440853,4.3027853557705,4.248495242049359
Dealer,0,0,3,BHK,2.0075722809155043,1,1,"Sector 11 Kharghar,Lalitpur",19.037971,4.291424468510351,5.393627546352362
Dealer,0,1,3,BHK,1.9850533679613436,1,1,"Raj Nagar Extension,Ghaziabad",26.900926,4.327780656455312,3.8501476017100584
Owner,0,0,3,BHK,1.9587218236692898,1,1,"Mahuva,Bhavnagar",21.0833,4.273884476054178,3.091042453358316
Dealer,1,1,4,BHK,2.085965110795215,0,0,"Sector-65 Mohali,Mohali",30.696627000000003,4.339820401286914,5.298317366548036
Owner,0,0,3,BHK,1.9326447339160655,1,1,"Niwaru Road,Jaipur",26.91667,4.328977457520796,3.5553480614894135
Owner,0,0,2,BHK,1.9251664972545475,1,1,"Gandhinagar,Gwalior",23.22,4.28606624352797,3.4657359027997265
Dealer,0,0,2,BHK,1.9644372896360807,1,1,"Ahinsa Khand 2,Ghaziabad",28.9196,4.342469464925427,3.6888794541139363
Dealer,1,0,3,BHK,1.9746747803159976,0,1,"Srinivasa Nagar,Visakhapatnam",17.809233,4.423232239606254,3.912023005428146
Dealer,0,0,3,BHK,2.0106602259308546,1,1,"Whitefield,Bangalore",12.9958935,4.35364508694623,4.941642422609304
Dealer,0,0,3,BHK,1.9526923066374804,1,1,"Samata Nagar,Mumbai",19.206252,4.289939237372716,4.867534450455582
Owner,0,0,3,BHK,1.9910570482394914,1,1,"NIT Layout, Pratap Nagar,Nagpur",21.116978,4.370186908411809,4.0943445622221
Owner,0,0,2,BHK,1.9088418245580412,1,1,"Reshim Bagh,Nagpur",21.133445,4.370843081214207,3.332204510175204
Dealer,0,0,1,BHK,1.8491502656755503,1,1,"Kandivali (East),Maharashtra",19.1955,4.288715455535724,4.430816798843313
Owner,0,0,2,BHK,1.923034033587491,1,1,"Budigere Cross,Bangalore",13.141581,4.353495412790753,3.970291913552122
Owner,0,0,4,BHK,2.031547521842946,1,1,"Ayodhya Bypass,Bhopal",23.25,4.349202132082888,4.0943445622221
Owner,0,0,2,BHK,1.9566841749497725,1,1,"Ambattur , Periyar Nagar,Chennai",13.0983,4.384052082069725,4.219507705176107
Owner,0,0,3,BHK,1.9463479758789402,1,1,"Annasandrapalya Extension,Bangalore",21.0,4.343805421853684,4.189654742026425
Dealer,0,0,1,BHK,1.871790269977088,1,1,"Sukhsagar Nagar,Pune",18.52361,4.302005947591224,3.8066624897703196
Owner,0,0,2,BHK,1.9896837221796302,1,1,"Bannerghatta Road,Bangalore",12.808137,4.351349362177613,3.7612001156935624
Dealer,0,0,2,BHK,1.9896837221796302,1,1,"Sector 26 Vashi,Lalitpur",28.576347,4.348147720673,4.941642422609304
Builder,0,1,3,BHK,2.0282669849192843,1,0,"Subhash Nagar,Kota",30.927654,4.329278229494353,4.0943445622221
Dealer,0,1,2,BHK,1.8333666586384105,1,1,"Balkum,Lalitpur",24.69028,4.362064842211599,4.605170185988092
Owner,0,1,3,BHK,2.0105877994824617,1,1,"Shambhoo Khurd,Rajpura",30.434205,4.3395755534955756,3.3978584803966405
Dealer,0,0,3,BHK,1.9701291248016843,1,1,"Sector 2 HSR Layout,Bangalore",12.91,4.35208275830081,4.700480365792417
Dealer,0,1,2,BHK,1.9435914886592074,1,1,"Pokhran-2,Mumbai",18.96667,4.288173680100944,4.941642422609304
Dealer,0,1,2,BHK,1.952881972287757,1,1,"Ghodbunder Road,Lalitpur",24.69028,4.362064842211599,4.605170185988092
Dealer,0,0,3,BHK,1.9746627774330585,1,1,"Manpada,Lalitpur",24.69028,4.362064842211599,5.634789603169249
Dealer,1,1,1,BHK,1.8421240460015473,0,1,"Balkum,Lalitpur",24.69028,4.362064842211599,4.0943445622221
Dealer,0,0,2,BHK,1.96993335269614,1,1,"Sector-24 Dharuhera,Dharuhera",28.22,4.340944189572651,3.2308043957334744
Owner,0,0,3,BHK,2.0282669849192843,1,1,"Vaishali Nagar,Ajmer",26.487383,4.31250104542516,4.007333185232471
Dealer,0,0,2,BHK,1.9749470349559457,1,1,"Sector 8 Sonipat,Sonipat",28.995663,4.344815223520633,3.742420221041966
Dealer,0,0,2,BHK,1.9044085871073182,1,1,"Palaspe Phata,Lalitpur",24.6902,4.362027988167192,4.219507705176107
Dealer,0,0,3,BHK,1.9762080528851533,1,1,"Vasundhara Nagar,Bhiwadi",28.65998,4.348602714603718,3.784189633918261
Dealer,0,1,3,BHK,2.0282669849192843,1,1,"Sector-150 Noida,Noida",28.429614,4.350041921413191,4.867534450455582
Dealer,0,1,2,BHK,1.9329407664636447,1,1,"Koyambedu,Chennai",13.069866,4.384503851337497,4.478472532942134
Owner,0,0,2,BHK,1.9644372896360807,1,1,"Ajmer Road,Jaipur",26.928785,4.3284676439547995,3.2188758248682006
Builder,0,1,2,BHK,1.9420236653769167,1,0,"Sector 2B Vasundhara,Ghaziabad",30.762317,4.341106015498709,3.970291913552122
Dealer,0,1,2,BHK,1.980000852132581,1,1,"Sector-100 Noida,Noida",28.542768,4.3485439952422125,4.290459441148391
