POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
Owner,0,0,1,BHK,522.6293103,1,1,"Lalarpura,Jaipur",26.91667,4.328977457520796,2.9652730660692823
Dealer,0,0,3,BHK,1100.0,1,1,"Naktala,Kolkata",22.54111,4.481167875673758,4.046553898385752
Dealer,0,0,2,BHK,945.0744941,1,1,"Mira Road East,Lalitpur",19.2836,4.288642723422474,4.442651256490317
Dealer,0,0,3,BHK,1355.01355,1,1,"Yemlur,Bangalore",12.96991,4.351541138183826,4.867534450455582
Owner,0,0,1,BHK,900.0423549000002,1,1,"Alipore,Kolkata",22.53028,4.481127008971369,4.442651256490317
Owner,0,0,3,BHK,1235.839341,1,1,"Maheshtala,Kolkata",22.486821,4.479984068770179,3.58351893845611
Dealer,0,1,2,BHK,1295.022258,1,1,"Vibhuti Khand,Lucknow",26.86056,4.393409478594049,4.1588830833596715
Dealer,0,1,2,BHK,618.1818182,1,0,"Goregaon (West),Maharashtra",19.161955,4.288259983016846,5.135798437050262
Owner,0,0,3,BHK,1835.781041,1,1,"Sikraul,Varanasi",25.357594,4.4186957659822275,4.700480365792417
Owner,0,0,3,BHK,1300.264869,1,1,"Narayana Nagar 2nd Block,Bangalore",12.96991,4.351541138183826,3.9889840465642745
Dealer,0,0,3,BHK,1850.582591,1,1,"Kharar,Chandigarh",30.74,4.339249605317823,3.9889840465642745
Dealer,0,0,2,BHK,971.8899522,1,1,"Sinhgad Road,Pune",19.164548,4.297664490819729,4.174387269895637
Dealer,0,0,2,BHK,1240.1352869999996,1,1,"Sector-9 Ulwe,Maharashtra",18.973908,4.290803299830437,4.700480365792417
Owner,0,0,2,BHK,850.0772798,1,1,"Electronic City,Bangalore",12.8458,4.352503844283903,3.091042453358316
Dealer,0,0,3,BHK,1570.064111,1,1,"Baner Pashan Link Road,Pune",18.542235,4.30173990556287,4.787491742782046
Dealer,0,0,1,BHK,545.0581394999998,1,1,"Dombivli (East),Lalitpur",19.2167,4.291599886483737,3.8066624897703196
Owner,0,0,1,BHK,664.7864625,1,1,"Gunjan,Vapi",20.390456,4.289280801620155,2.803360380906535
Dealer,0,0,2,BHK,1150.117018,1,1,"Adajan,Surat",24.395822,4.369316540048455,3.5380565643793527
Owner,0,0,1,BHK,535.0194553,1,1,"Chiplun,Ratnagiri",17.524875,4.297559409492791,2.3978952727983707
Dealer,1,0,4,BHK,1814.583333,0,0,"B T Road,Kolkata",22.54111,4.481167875673758,4.467056883858457
Dealer,0,0,3,BHK,1610.017889,1,1,"Vaibhav Khand,Ghaziabad",28.9196,4.342469464925427,4.276666119016055
Owner,0,0,3,BHK,1499.000666,1,1,"Thirumudivakkam,Chennai",12.9638,4.38303987117636,4.499809670330265
Owner,0,0,2,BHK,1260.151218,1,1,"Dundahera,Ghaziabad",28.630742,4.349583062732468,3.8066624897703196
Dealer,0,0,2,BHK,954.9795362,1,1,"Rajarhat,Kolkata",22.54111,4.481167875673758,3.5553480614894135
Dealer,0,1,2,BHK,1140.0,1,1,"Bileshivale,Bangalore",13.054202,4.352520606789747,3.8199077165203406
Dealer,0,1,1,BHK,765.0273224,1,1,"Ghodbunder Road,Lalitpur",24.69028,4.362064842211599,4.143134726391533
Owner,0,1,3,BHK,1446.015424,1,1,"Sector-70 Noida,Noida",28.59632,4.348746829329059,4.499809670330265
Owner,0,0,1,BHK,152.0126475,1,1,"Sector 15, GANDHINAGAR,Gandhinagar",23.234956,4.285472547787827,2.5257286443082556
Dealer,0,0,2,BHK,1049.790042,1,1,"Badlapur (East),Lalitpur",24.69028,4.362064842211599,3.5553480614894135
Owner,0,1,3,BHK,1690.3313050000004,1,1,"Sahibabad,Ghaziabad",28.6711,4.3485771359792675,4.31748811353631
Dealer,1,1,1,BHK,463.77220189999986,0,1,"Virar West,Lalitpur",19.4559,4.2878725363497665,3.493472657771326
Owner,0,0,2,BHK,1100.0,1,1,"Kereguddadahalli,Bangalore",13.079235,4.350499408606706,3.4965075614664802
Dealer,0,0,2,BHK,1043.148412,1,1,"Sector 21 Kharghar,Lalitpur",19.049822,4.29138497161701,4.700480365792417
Dealer,0,1,3,BHK,1500.0,1,1,"Sector 86 Faridabad,Faridabad",28.406388,4.348244748251822,3.9889840465642745
Dealer,0,0,1,BHK,678.6941581,1,1,"Badlapur (West),Mumbai",18.96667,4.288173680100944,3.1654750481410856
Owner,0,1,1,BHK,547.9452054999998,1,1,"Jainpur,Meerut",28.939024,4.352715942650452,2.580216829592325
Dealer,0,0,3,BHK,1225.899922,1,1,"Kempapura, Bellandur,Bangalore",12.9255,4.352552766325352,4.700480365792417
Dealer,1,1,1,BHK,574.8594787999998,0,1,"Chovisawadi,Pune",18.52361,4.302005947591224,3.1135153092103742
Dealer,0,1,2,BHK,858.2326764000002,1,1,"Chikholi,Lalitpur",24.69028,4.362064842211599,3.295836866004329
Dealer,0,1,2,BHK,719.0106413999998,1,1,"Malad (West),Lalitpur",19.1849,4.2881924899935475,5.0106352940962555
Dealer,0,0,2,BHK,952.0,1,1,"S Kolathur,Chennai",13.129471,4.384634331674704,3.8628327612373745
Dealer,1,0,3,BHK,1919.720768,0,1,"Jessore Road,Kolkata",22.54111,4.481167875673758,4.59511985013459
Dealer,1,1,2,BHK,1004.179498,0,1,"Vijay Park,Maharashtra",19.26941,4.290002309282278,4.514150787600923
Owner,0,0,2,BHK,915.1572927,1,1,"Sarjapur Road,Bangalore",12.86,4.353961466405538,3.871201010907891
Owner,0,0,2,BHK,949.893137,1,1,"Ambattur,Chennai",13.0983,4.384052082069725,3.6888794541139363
Owner,0,0,2,BHK,1115.114085,1,1,"Nagavarapalya,Bangalore",12.96991,4.351541138183826,4.174387269895637
Dealer,1,1,3,BHK,2371.474549,0,0,"Sector-65 Gurgaon,Gurgaon",28.403138,4.344714774500976,5.634789603169249
Dealer,1,0,2,BHK,944.4444444,0,1,"Burdwan Road,Siliguri",26.724219,4.481038556840746,3.2386784521643803
Owner,0,0,1,BHK,675.2194463,1,1,"Mig Colony,Indore",22.731547,4.329261112353581,2.995732273553991
Dealer,0,0,3,BHK,1159.745604,1,1,"Nandi Bagan,Kolkata",22.54111,4.481167875673758,3.4339872044851463
Dealer,1,1,2,BHK,710.5263158,0,0,"Raj Nagar Extension,Ghaziabad",26.900926,4.327780656455312,3.295836866004329
Dealer,0,0,2,BHK,810.1265823,1,1,"Kutwal Colony,Pune",18.52361,4.302005947591224,3.4657359027997265
Dealer,0,0,2,BHK,1250.0,1,1,"Kaspate Vasti,Pune",18.52361,4.302005947591224,4.380775852772229
Dealer,0,1,3,BHK,1356.315343,1,1,"Sector-134 Noida,Noida",28.5041,4.348748470548351,3.871201010907891
Owner,0,1,3,BHK,1580.0,1,1,"Raj Nagar Extension,Ghaziabad",26.900926,4.327780656455312,4.012772908528289
Dealer,0,0,3,BHK,1048.252912,1,1,"Lal Kuan,Ghaziabad",28.634537,4.349908087328418,3.449987545831587
Dealer,0,0,3,BHK,1900.0,1,1,"Rajrooppur,Allahabad",25.45,4.404888303817144,4.355425952876702
Dealer,0,0,2,BHK,930.0595238,1,1,"Hiranandani Estate,Lalitpur",19.255098,4.290206347479055,4.605170185988092
Dealer,0,0,4,BHK,1762.1145370000004,1,1,"DLF CITY PHASE 2,Gurgaon",28.4818,4.344899628186334,5.19295685089021
Builder,1,1,3,BHK,1500.0,0,0,"Chembukkav,Thrissur",10.52,4.333492687678026,4.394449154672439
Dealer,0,0,4,BHK,1461.454147,1,1,"Lal Kuan,Ghaziabad",28.634537,4.349908087328418,3.6888794541139363
Dealer,1,0,2,BHK,1025.132275,0,1,"Kammasandra,Bangalore",12.863492,4.353388319903727,3.4339872044851463
Owner,0,0,1,BHK,1059.6962199999996,1,1,"Kaup,Udupi",13.33222,4.3140971707828815,3.4011973816621555
Owner,0,1,3,BHK,1544.004117,1,1,"Noida Extension,Noida",28.579004,4.349389451450874,4.0943445622221
Owner,0,0,2,BHK,867.8881389000002,1,1,"Chromepet,Chennai",12.95161,4.383787208953065,3.8066624897703196
Dealer,0,0,2,BHK,1080.074488,1,1,"Taloja,Maharashtra",21.56128,4.306930982617215,4.060443010546419
Owner,0,0,2,BHK,962.9941127,1,1,"Indraprastha Yojna,Ghaziabad",28.66667,4.349202132082888,3.131136910560194
Dealer,0,1,3,BHK,1709.3333329999996,1,1,"Zirakpur,Chandigarh",30.662283,4.341496225242729,4.160444363926624
Owner,0,0,3,BHK,1150.012778,1,1,"Sarjapur,Bangalore",12.86,4.353961466405538,3.8066624897703196
Dealer,0,1,2,BHK,820.4334365,1,1,"Sector-115 Mohali,Mohali",30.712867,4.339230779308912,2.766319109226186
Dealer,1,1,2,BHK,561.9556054999998,0,1,"New Panvel,Lalitpur",18.966114,4.292488586519191,4.0943445622221
Owner,0,0,2,BHK,1280.081925,1,1,"Sector-5 Vaishali,Ghaziabad",28.644114,4.348197360558528,4.31748811353631
Dealer,0,0,3,BHK,1667.0941269999996,1,1,"Beliaghata,Kolkata",22.33123,4.48242522154891,4.867534450455582
Owner,0,0,3,BHK,1602.3306630000004,1,1,"Tatabad,Coimbatore",11.0,4.343372471001131,4.700480365792417
Owner,0,0,1,BHK,721.069293,1,1,"Uttareshwar Nagar,Pune",18.52783,4.302384722712679,3.713572066704308
Owner,0,0,2,BHK,1200.120012,1,1,"Bommanahalli,Bangalore",12.907374,4.3518999878641225,3.6888794541139363
Dealer,1,1,2,BHK,800.0,0,1,"Balkum,Mumbai",19.222101,4.2902982089731,4.477336814478207
Dealer,0,0,3,BHK,1841.922006,1,1,"Zirakpur,Chandigarh",30.662283,4.341496225242729,3.9684033388642534
Owner,1,0,2,BHK,1068.211068,0,1,"Ponjassery,Ernakulam",9.97833,4.3344581052547655,3.7256934272366524
Dealer,0,0,2,BHK,1300.052002,1,1,"Mahendra Hills,Secunderabad",17.451991,4.363347256297369,4.605170185988092
Owner,0,0,3,BHK,1660.401003,1,1,"Vasna-Bhayli-Road,Vadodara",22.288976,4.292214366119801,3.970291913552122
Owner,0,0,3,BHK,1626.583014,1,1,"Sector-93 A Noida,Noida",21.0,4.343805421853684,4.941642422609304
Dealer,0,0,2,BHK,1265.822785,1,1,"Thane West,Mumbai",19.18,4.289956986171905,5.0106352940962555
Owner,0,1,3,BHK,1724.732666,1,1,"Hosa Road,Bangalore",12.863589,4.3522943021268246,4.605170185988092
Dealer,0,0,3,BHK,1640.240569,1,1,"Thurahalli,Bangalore",12.884571,4.350495525588274,4.0943445622221
Owner,0,0,3,BHK,1780.223337,1,1,"Harlur Road,Bangalore",12.904179,4.352416254977243,4.700480365792417
Dealer,0,0,2,BHK,1387.303852,1,1,"Sector 77 Faridabad,Faridabad",28.368269,4.348634392933046,3.6609942506244004
Dealer,0,1,2,BHK,945.0277949,1,1,"Goa Velha,Goa",15.4425,4.302483572989829,3.8264651170664994
Owner,0,0,3,BHK,1400.203666,1,1,"Kaushalpuri,Kanpur",26.4725,4.386156968091,4.007333185232471
Dealer,0,0,3,BHK,1260.225514,1,1,"Kolapakkam,Chennai",13.007082,4.383918556360865,4.04305126783455
Owner,0,1,1,BHK,707.1302297999998,1,1,"Pisoli,Pune",18.440853,4.3027853557705,3.58351893845611
Dealer,0,1,2,BHK,749.2881762000002,1,1,"Goregaon (East),Lalitpur",19.1615,4.288719572289608,5.298317366548036
Dealer,0,0,2,BHK,905.0576752,1,1,"Suraksha Nagar,Bangalore",20.098413,4.370812237725695,3.9318256327243257
Owner,0,0,3,BHK,1400.162338,1,1,"Medavakkam,Chennai",12.91716,4.384434608177243,4.23410650459726
Builder,1,1,2,BHK,978.5353535,0,0,"Zingabai Takli,Lalitpur",24.69028,4.362064842211599,3.4339872044851463
Dealer,0,0,3,BHK,1659.688995,1,1,"Sector 88 Faridabad,Faridabad",28.431862,4.348354849703258,4.0163830207523885
Dealer,0,0,1,BHK,600.0,1,1,"Sector-3 Belpada,Mumbai",19.000869,4.292086924298123,4.0943445622221
Dealer,0,0,2,BHK,1508.750754,1,1,"Navodaya Nagar,Bangalore",15.438519,4.317359758632506,4.605170185988092
Dealer,1,1,2,BHK,929.5531505,0,1,"Kanjur Marg (East),Mumbai",19.221571,4.291041107564116,4.941642422609304
Builder,1,1,3,BHK,1303.333333,0,0,"Bodhgaya,Gaya",24.75,4.442847354908824,3.66612246699132
Owner,0,0,3,BHK,1460.230201,1,1,"Kalyan nagar,Bangalore",13.01926,4.352175953339779,4.442651256490317
Owner,0,0,3,BHK,1460.0,1,1,"North Office Para,Ranchi",22.901188,4.450488815369382,4.290459441148391
Dealer,1,0,1,BHK,550.1618123,0,1,"Sector-45 Noida,Noida",28.553374,4.348413114788923,2.833213344056216
Dealer,0,0,3,BHK,1700.037779,1,1,"Pipaliyahana,Indore",22.709351,4.329426473549981,3.8066624897703196
Dealer,0,0,2,BHK,1084.462982,1,1,"Rajarhat,Kolkata",22.54111,4.481167875673758,3.9512437185814275
Dealer,0,0,3,BHK,1600.0,1,1,"Milakpur Goojar,Bhiwadi",28.19491,4.341550309569736,3.414442608412176
Dealer,1,0,1,BHK,374.5318352,0,1,"Panvel,Lalitpur",18.966114,4.292488586519191,3.6635616461296463
Dealer,0,0,1,BHK,618.0469716,1,1,"Tagore Park,Kolkata",22.501999,4.481397852743053,3.2188758248682006
Dealer,0,0,2,BHK,1060.138782,1,1,"Valapattanam,Kannur",11.925066,4.322157448537797,4.007333185232471
Owner,0,0,1,BHK,629.8157454,1,1,"Bangali Square,Indore",22.708876,4.329729547180876,2.9338568698359038
Dealer,0,0,3,BHK,1550.246216,1,1,"Sector-61 Noida,Noida",28.5942,4.348566795773575,4.442651256490317
Owner,0,0,3,BHK,1350.308642,1,1,"Sai mandir,Dehradun",28.564385,4.348416100993183,3.5553480614894135
Owner,0,0,2,BHK,1008.403361,1,1,"Bhawrasla,Indore",22.792431,4.3286564613814305,3.1780538303479458
Dealer,1,0,2,BHK,576.6680122,0,1,"Vartak Nagar,Maharashtra",19.055866,4.288178595420896,4.605170185988092
Dealer,0,0,3,BHK,1743.0167600000002,1,1,"Agraharam,Chennai",13.09,4.385395952143486,4.356708826689592
Dealer,1,1,2,BHK,1000.0,0,1,"Sector 78 Faridabad,Faridabad",28.38016,4.348598281367018,3.250374491927572
Dealer,0,0,3,BHK,1615.308151,1,1,"Fatehgunj,Vadodara",22.337051,4.292960338692785,4.174387269895637
Dealer,0,1,3,BHK,1700.1020059999996,1,1,"Sector-107 Noida,Noida",28.546788,4.348708886689589,4.605170185988092
Dealer,0,0,3,BHK,1735.074627,1,1,"Sector-77 Noida,Noida",28.568096,4.348860842433246,4.532599493153256
Owner,0,0,2,BHK,1159.725883,1,1,"Vyayam Shala,Anand",22.556,4.289787982894032,3.091042453358316
Owner,1,1,2,BHK,945.0549451,0,1,"Bejai,Mangalore",12.87028,4.31589431077385,3.7612001156935624
Dealer,0,1,3,BHK,2195.028261,1,1,"Goregaon (East),Lalitpur",19.1615,4.288719572289608,5.991464547107982
Owner,0,1,2,BHK,910.8653221,1,1,"Pirangut,Pune",18.5084,4.299856248430115,3.7376696182833684
Owner,0,0,1,BHK,350.05834310000006,1,1,"Subhanpura,Vadodara",22.318485,4.29268359601815,2.1972245773362196
Dealer,0,1,4,BHK,2324.443357,1,1,"Sector-66 Gurgaon,Gurgaon",28.398408,4.344538970922585,5.247024072160486
Owner,0,0,1,BHK,700.1166861,1,1,"Puzhuthivakkam,Chennai",13.279307,4.386103201672117,3.4011973816621555
Dealer,0,0,2,BHK,930.3435115,1,1,"Baraula,Noida",28.56158,4.348660564602333,2.970414465569701
Owner,0,0,1,BHK,580.0837899,1,1,"Parali,Raigad",18.666791,4.2945389169793025,2.8903717578961645
Dealer,0,1,2,BHK,1028.002948,1,1,"Ghodbunder Road,Lalitpur",24.69028,4.362064842211599,4.4272389774954295
Dealer,1,1,2,BHK,600.0,0,1,"Ghodbunder Road,Maharashtra",18.96,4.287990642747287,4.356708826689592
Owner,0,0,1,BHK,545.0941526,1,1,"Navali,Palghar",19.708959,4.287568966378334,3.091042453358316
Dealer,0,1,3,BHK,1730.1038059999996,1,1,"Zirakpur,Chandigarh",30.662283,4.341496225242729,4.382026634673881
Dealer,1,1,2,BHK,915.1062931,0,1,"Hinjewadi,Pune",18.5853,4.300563022159686,4.174387269895637
Dealer,0,0,2,BHK,1250.0,1,1,"Thakur Village,Lalitpur",12.91668,4.351463813574045,5.393627546352362
Dealer,0,1,2,BHK,1230.044491,1,1,"Sector 80 Faridabad,Faridabad",28.381971000000004,4.348310686462467,3.8501476017100584
Dealer,0,0,2,BHK,1070.070614,1,1,"Sector-35G Kharghar,Mumbai",19.038205,4.291364784625937,4.590056548178043
Owner,0,0,3,BHK,1229.823213,1,1,"Adityapur,Jamshedpur",22.7808,4.456115499502203,3.4657359027997265
Dealer,0,0,2,BHK,686.0841424,1,1,"Dombivli (East),Maharashtra",19.2167,4.291599886483737,3.970291913552122
Dealer,0,0,3,BHK,1650.165017,1,1,"Sector 19 Kharghar,Lalitpur",19.048979,4.291530538551587,5.075173815233827
Owner,0,0,2,BHK,1025.179856,1,1,"Milakpur Goojar,Bhiwadi",28.19491,4.341550309569736,3.349904087274605
Owner,0,0,3,BHK,1679.929266,1,1,"Khatipura,Jaipur",26.9248,4.327404120368072,3.6375861597263857
Owner,0,0,3,BHK,1500.120977,1,1,"Electronics City Phase 1,Bangalore",12.840956,4.352333126234865,4.127134385045092
Owner,1,0,1,BHK,690.1311249,0,1,"Bhagyanagar,Belgaum",15.86667,4.310799125385514,2.995732273553991
Dealer,0,1,3,BHK,1291.382954,1,1,"Sector-9 Ulwe,Lalitpur",28.716907,4.345423579462668,4.700480365792417
Owner,0,0,3,BHK,1500.0,1,1,"Zirakpur,Panchkula",30.65,4.341465022917759,3.7376696182833684
Owner,0,0,3,BHK,1505.445227,1,1,"PAL,Surat",21.17,4.288127958229824,3.8501476017100584
Dealer,0,1,3,BHK,1750.0683620000002,1,1,"Mulund (West),Mumbai",19.1759,4.2898044321562825,5.768320995793772
Dealer,1,1,2,BHK,1323.591698,0,1,"Chandivali,Lalitpur",24.69028,4.362064842211599,5.521460917862246
Dealer,0,0,2,BHK,982.9787234,1,1,"Rabindra Nagar,Asansol",23.692053,4.465273963597775,3.139832617527748
Owner,0,0,1,BHK,600.0600059999998,1,1,"Chintal,Secunderabad",17.45,4.363098624788363,2.995732273553991
Dealer,0,0,3,BHK,1473.345834,1,1,"Bhanu Nagar,Mumbai",26.736539,4.4821959782331176,4.700480365792417
Owner,0,0,3,BHK,1000.0,1,1,"Belgachia,Kolkata",22.602301,4.481706526094316,4.174387269895637
Owner,0,0,1,BHK,1090.074584,1,1,"Ramnagariya,Jaipur",26.91667,4.328977457520796,2.9444389791664403
Builder,1,1,1,BHK,447.710762,0,0,"Badlapur (East),Lalitpur",24.69028,4.362064842211599,3.2771447329921766
Dealer,0,0,3,BHK,1745.040411,1,1,"Doddakallasandra,Bangalore",12.880993,4.351021582366701,5.247024072160486
Dealer,0,0,2,BHK,850.1794822999999,1,1,"Rajarajeshwari Nagar,Bangalore",12.919423,4.350571751255993,3.8066624897703196
Dealer,0,1,3,BHK,1665.04787,1,1,"Hosur Road,Bangalore",12.752264,4.349667930989012,4.787491742782046
Dealer,0,0,2,BHK,904.9360146,1,1,"Akshaya Nagar,Bangalore",12.96991,4.351541138183826,3.901972669574645
Dealer,0,1,3,BHK,1680.8552760000002,1,1,"Yelahanka,Bangalore",13.11389,4.3515459063390445,4.441474093317302
Dealer,0,0,2,BHK,900.0178221000001,1,1,"Sector-62 Noida,Noida",28.6221,4.348565503240345,3.9219733362813143
Dealer,0,0,3,BHK,1980.057987,1,1,"Bhandarkar Road,Pune",18.518864,4.30178992589168,5.634789603169249
Dealer,1,0,2,BHK,700.0,0,1,"Kaliganj,Durgapur",23.54066,4.470076671028405,2.5877640352277083
Dealer,0,1,3,BHK,1200.0,1,1,"Keshav Nagar,Pune",27.16726,4.326903713987911,4.787491742782046
Owner,0,0,1,BHK,734.8530294,1,1,"Amar Colony,Amravati",28.454165000000003,4.343952605826786,3.1986731175506815
Dealer,1,1,3,BHK,897.9347501,0,0,"Powai,Lalitpur",19.12,4.289225803818339,5.598421958998375
Owner,0,0,2,BHK,959.173635,1,1,"Sundarapuram,Coimbatore",11.0,4.343372471001131,3.6635616461296463
Builder,1,1,2,BHK,882.4742267999999,0,0,"Karapakkam,Chennai",12.925027,4.384964165901218,3.756538102587751
Dealer,0,1,2,BHK,953.1752651,1,1,"Kanjur Marg (East),Lalitpur",24.69028,4.362064842211599,5.480638923341991
Owner,0,0,1,BHK,650.1324344,1,1,"Balaji Nagar,Pune",18.46471,4.302172587327866,3.295836866004329
Dealer,0,0,3,BHK,1782.913743,1,1,"Kundli,Sonipat",28.874383,4.345275133506002,3.765840495250065
Dealer,1,1,3,BHK,991.7755201,0,0,"Harni,Vadodara",22.337395,4.293539828865171,3.713572066704308
Owner,1,0,3,BHK,1190.126359,0,1,"Sainikpuri,Secunderabad",17.49382,4.363646945770514,3.7013019741124933
Owner,0,0,3,BHK,980.3206997,1,1,"Sector-127 Mohali,Mohali",30.768683000000006,4.339261033823946,3.292126286607793
Owner,0,0,2,BHK,1085.069444,1,1,"Sundarpada,Bhubaneswar",20.230195,4.45220552755932,3.2188758248682006
Dealer,0,0,3,BHK,1622.822002,1,1,"Vaibhav Khand,Ghaziabad",28.9196,4.342469464925427,4.553876891600541
Dealer,1,0,3,BHK,846.0236887,0,1,"Panchsheel Nagar,Mumbai",19.061802,4.288155350412666,5.560681631015528
Dealer,0,0,3,BHK,1637.630662,1,1,"Govind Puram,Ghaziabad",28.66667,4.349202132082888,4.032469158504013
Owner,0,0,1,BHK,650.1422186000002,1,1,"Bajaj Nagar,Aurangabad",20.467899,4.317399202917212,2.772588722239781
Dealer,0,0,2,BHK,955.0269144,1,1,"Sector-77 Noida,Noida",28.568096,4.348860842433246,4.007333185232471
Owner,0,0,2,BHK,1100.110011,1,1,"Navlakha,Indore",22.701796,4.329117100663927,3.4011973816621555
Dealer,0,0,2,BHK,925.610172,1,1,"Chembur,Lalitpur",19.05871,4.289084386605023,5.247024072160486
Owner,0,0,3,BHK,1500.0,1,1,"Sector-117 Mohali,Mohali",30.723932,4.339568836810734,3.7376696182833684
Dealer,0,0,2,BHK,1499.842122,1,1,"Malleshwaram,Bangalore",13.0097,4.351113716030407,4.553876891600541
Dealer,0,1,3,BHK,1654.043702,1,1,"Manpada,Mumbai",19.239813,4.28994865318418,5.247024072160486
Dealer,0,1,1,BHK,610.9979632999998,1,1,"Ravet,Pune",18.651598,4.300483660496476,3.4965075614664802
Dealer,1,1,1,BHK,535.0300051,0,1,"Chembur,Lalitpur",19.05871,4.289084386605023,4.30406509320417
Dealer,1,1,3,BHK,2274.795268,0,1,"Sector-53 Gurgaon,Gurgaon",28.44,4.345130517552439,5.521460917862246
Dealer,0,1,2,BHK,583.090379,1,1,"Sector 86 Faridabad,Faridabad",28.406388,4.348244748251822,3.332204510175204
Dealer,1,1,3,BHK,1086.890888,0,1,"Thane West,Mumbai",19.18,4.289956986171905,5.19295685089021
Owner,0,0,2,BHK,730.0989166,1,1,"Azamshah Chowk,Nagpur",21.15389,4.370498692546197,3.4339872044851463
Owner,0,1,2,BHK,1085.054253,1,1,"Sector-168 Noida,Noida",28.494868,4.349119820841043,4.127134385045092
Owner,0,0,2,BHK,1064.073227,1,1,"Kareli Bagh,Vadodara",22.316415,4.293235119632815,3.8394523125933104
Dealer,0,1,3,BHK,1275.239107,1,1,"Bhopura,Ghaziabad",28.698133,4.348156280787406,3.58351893845611
Owner,0,0,3,BHK,1569.037657,1,1,"Hegde Nagar,Bangalore",13.070052,4.351917237132561,4.787491742782046
Dealer,1,1,2,BHK,1057.942708,0,1,"Thanisandra,Bangalore",13.055985,4.351852914784227,4.174387269895637
Dealer,0,0,3,BHK,1715.9199239999996,1,1,"Akshaya Nagar,Bangalore",12.96991,4.351541138183826,4.499809670330265
Dealer,0,0,2,BHK,708.072021,1,1,"Nelamangala,Bangalore",13.144144,4.348222509286588,3.5553480614894135
Owner,0,0,1,BHK,464.91969569999986,1,1,"Tilhari,Jabalpur",23.059889,4.383922985463592,3.091042453358316
Owner,0,0,3,BHK,1773.2742239999998,1,1,"Haribhau Upadhyay Nagar,Ajmer",26.476217,4.312255219128711,4.02535169073515
Owner,1,1,2,BHK,534.9023803,0,1,"Sarjapur,Bangalore",12.86,4.353961466405538,2.995732273553991
Owner,0,0,2,BHK,848.1314604,1,1,"Kundrathur,Chennai",12.9974,4.383233406232093,3.4657359027997265
Owner,0,0,3,BHK,2316.155182,1,1,"Ambalpady,Udupi",13.337165,4.3138902355954185,4.382026634673881
Owner,0,0,2,BHK,1025.040269,1,1,"Gerugambakkam,Chennai",13.009604,4.383739217366633,4.248495242049359
Dealer,0,0,2,BHK,932.6776327,1,1,"Sector-6 Kharghar,Mumbai",19.043302,4.291299594969625,4.700480365792417
Dealer,0,1,3,BHK,1700.1020059999996,1,1,"Nerul,Lalitpur",19.0242,4.290695029833554,5.298317366548036
Owner,0,1,2,BHK,1068.376068,1,1,"Khajrana,Indore",22.738247,4.329524662761434,3.2188758248682006
Owner,0,0,3,BHK,2335.485644000001,1,1,"Chak Garia,Kolkata",22.54111,4.481167875673758,5.135798437050262
Dealer,0,0,1,BHK,510.20408160000005,1,1,"Chelidanga,Asansol",23.680545,4.465352930083168,2.5257286443082556
Owner,0,0,2,BHK,900.0360014,1,1,"Tiruvanmiyur,Chennai",12.984808,4.385279725132754,4.31748811353631
Dealer,0,1,2,BHK,1256.946282,1,1,"Goregaon (East),Maharashtra",19.1615,4.288719572289608,5.247024072160486
Dealer,0,0,3,BHK,1650.165017,1,1,"Koregaon Park Annexe,Pune",18.5333,4.302712827954156,5.0106352940962555
Dealer,0,0,4,BHK,2099.90455,1,1,"Tilak nagar,Maharashtra",19.068492000000006,4.289073494867019,5.799092654460526
Owner,1,0,2,BHK,1000.0,0,1,"Atchutapuram,Visakhapatnam",17.7,4.421848128860553,3.4011973816621555
Dealer,0,0,2,BHK,1100.0495019999996,1,1,"Andheri (East),Mumbai",19.1145,4.288693499228774,5.298317366548036
Dealer,0,0,2,BHK,1183.869774,1,1,"HAL 2nd Stage,Bangalore",12.96991,4.351541138183826,5.075173815233827
Dealer,0,0,3,BHK,1280.0,1,1,"NH-24 Highway,Ghaziabad",28.66667,4.349202132082888,3.871201010907891
Owner,0,0,3,BHK,1365.103003,1,1,"Kada Agrahara,Bangalore",13.078742,4.352806221422324,4.007333185232471
Dealer,0,0,2,BHK,1171.833387,1,1,"Sector-35D Kharghar,Lalitpur",30.725549,4.340629005757933,4.700480365792417
Dealer,1,1,2,BHK,1333.333333,0,1,"Khandagiri,Bhubaneswar",20.257483,4.451787534484893,4.189654742026425
Dealer,0,0,2,BHK,1200.0,1,1,"NIBM,Pune",18.475864,4.302577622603228,4.23410650459726
Dealer,0,1,1,BHK,610.0795756,1,1,"Zirakpur,Chandigarh",30.662283,4.341496225242729,3.1354942159291497
Owner,0,0,3,BHK,1699.716714,1,1,"Ernakulam, kochi,Kochi",9.946764,4.334091379965196,4.564348191467836
Owner,0,0,2,BHK,1065.088757,1,1,"Hagadur,Bangalore",12.963292,4.3535652626604415,3.9889840465642745
Dealer,0,0,3,BHK,1630.170316,1,1,"Banashankari Stage V,Bangalore",12.9223,4.350964152472063,4.204692619390966
Dealer,0,0,2,BHK,1303.214596,1,1,"Doddakallasandra,Bangalore",12.880993,4.351021582366701,4.31748811353631
