POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
Dealer,0,0,4,BHK,7.740695171443854,1,1,"Sector-92 Gurgaon,Gurgaon",28.409485,4.342625973330896,4.867534450455582
Owner,0,0,2,BHK,7.033631319528964,1,1,"Hunasamaranahalli,Bangalore",13.143,4.351812242580264,4.060443010546419
Owner,0,1,2,BHK,7.224522932015015,1,1,"Hebbal,Bangalore",13.04034,4.351455913239765,4.787491742782046
Dealer,0,0,3,BHK,7.391568103384916,1,1,"Sector-35D Kharghar,Lalitpur",30.725549,4.340629005757933,4.941642422609304
Owner,0,0,3,BHK,7.1308988302963465,1,1,"Thirumazhisai,Chennai",13.0522,4.382795089336951,4.007333185232471
Dealer,0,0,3,BHK,7.3519139664611854,1,1,"Lakshminarayana Pura,Bangalore",12.96991,4.351541138183826,4.700480365792417
Owner,0,0,2,BHK,7.016657411903202,1,1,"New A G Colony,Patna",21.0,4.343805421853684,3.784189633918261
Builder,1,1,2,BHK,7.006692026650761,0,0,"Nagavara,Bangalore",13.036,4.35185862190128,4.605170185988092
Dealer,1,0,2,BHK,6.199988218896502,0,1,"Pokhran-2,Lalitpur",24.69028,4.362064842211599,4.700480365792417
Builder,1,1,1,BHK,6.180687053728937,0,0,"Sus,Pune",18.539812,4.30051390329475,3.5322256440685598
Owner,0,0,1,BHK,6.012710551351947,1,1,"Millpara,Rajkot",22.29691,4.2598358365895805,2.617395832834079
Dealer,0,0,2,BHK,6.822117393847849,1,1,"Punawale,Pune",18.637802,4.300625563175127,3.7495040759303713
Dealer,0,0,2,BHK,7.003197820935297,1,1,"Wadgaon Sheri,Pune",18.549645,4.303050673448982,4.219507705176107
Dealer,0,0,2,BHK,7.207998178904592,1,1,"Sector-105 Mohali,Mohali",30.658839,4.33966290541616,3.8501476017100584
Dealer,0,0,3,BHK,7.285547146053732,1,1,"Sector-82 Noida,Noida",28.527597,4.3488494843492775,4.204692619390966
Dealer,0,1,3,BHK,7.359833574475481,1,1,"Sector 80 Faridabad,Faridabad",28.381971000000004,4.348310686462467,3.828641396489095
Owner,0,1,2,BHK,7.090076835776092,1,1,"Sector 86 Faridabad,Faridabad",28.406388,4.348244748251822,3.7376696182833684
Owner,1,1,3,BHK,7.368637002991677,0,1,"Horamavu,Bangalore",13.0318,4.352318433772913,4.700480365792417
Dealer,0,1,3,BHK,7.313260387623603,1,1,"Alika Nagar,Mumbai",18.96667,4.288173680100944,5.521460917862246
Dealer,0,0,3,BHK,7.358988805619567,1,1,"Sector-61 Noida,Noida",28.5942,4.348566795773575,4.553876891600541
Dealer,1,1,2,BHK,6.475648239856352,0,1,"Thane West,Lalitpur",19.18,4.289956986171905,4.787491742782046
Dealer,0,0,3,BHK,7.858975942527955,1,1,"Banashankari,Bangalore",12.96991,4.351541138183826,5.560681631015528
Dealer,0,0,3,BHK,7.506400687088465,1,1,"Akshaya Nagar,Bangalore",12.96991,4.351541138183826,4.499809670330265
Dealer,1,0,2,BHK,6.87515411760479,0,1,"Thubarahalli,Bangalore",12.952357,4.353144867942065,3.937690752176724
Dealer,0,1,3,BHK,7.207867224738773,1,1,"Sector-1 Vaishali,Ghaziabad",28.6423,4.3482694691257455,4.219507705176107
Dealer,1,1,4,BHK,7.712765552643309,0,1,"Gomti Nagar,Lucknow",26.851,4.394462734827141,4.787491742782046
Dealer,0,0,2,BHK,6.744125855231446,1,1,"Uttarahalli,Bangalore",12.90579,4.350827978606712,3.8066624897703196
Dealer,0,0,3,BHK,7.318080002011123,1,1,"Kandivali (East),Mumbai",19.1955,4.288715455535724,5.438079308923196
Owner,0,0,1,BHK,6.214608098422191,1,1,"Valluvarkottam,Chennai",13.09,4.385395952143486,2.833213344056216
Owner,0,1,2,BHK,7.167678081659643,1,1,"Jalladianpettai,Chennai",13.09,4.385395952143486,4.276666119016055
Owner,0,0,3,BHK,7.279398838421191,1,1,"Abbigere,Bangalore",13.07667,4.350600464986512,4.31748811353631
Dealer,0,1,3,BHK,7.038062062764367,1,1,"Hoshangabad Road,Bhopal",22.75,4.353112624509239,3.1354942159291497
Owner,0,0,2,BHK,6.371651847970278,1,1,"Sahibabad,Ghaziabad",28.6711,4.3485771359792675,3.4011973816621555
Dealer,0,0,2,BHK,6.701096863930734,1,1,"Vile Parle (West),Maharashtra",19.103831,4.288229024109726,5.768320995793772
Dealer,0,1,2,BHK,6.93830260412437,1,1,"NIBM,Pune",18.475864,4.302577622603228,4.069026754237811
Dealer,0,1,3,BHK,7.286278897888119,1,1,"Wagholi,Pune",18.5823,4.303835337082524,4.356708826689592
Dealer,0,1,3,BHK,7.387281023028444,1,1,"Sector-67A Gurgaon,Gurgaon",28.480312,4.34520406667048,4.867534450455582
Owner,0,0,2,BHK,6.8134946007882835,1,1,"Omkar Nagar,Bangalore",12.792727,4.352668998072173,3.9512437185814275
Owner,0,0,2,BHK,7.090169863115581,1,1,"Chandapura,Bangalore",12.80009,4.353007369356111,3.7612001156935624
Dealer,0,1,3,BHK,7.976687413669211,1,1,"Sector-59 Gurgaon,Gurgaon",28.406685,4.345171410544104,5.768320995793772
Dealer,0,1,3,BHK,7.46796907150574,1,1,"Doddamavalli,Bangalore",12.975179,4.3571389777511005,5.438079308923196
Dealer,1,0,3,BHK,7.085795106408549,0,1,"Punawale,Pune",18.637802,4.300625563175127,4.007333185232471
Dealer,0,0,2,BHK,6.6965223786592025,1,1,"Sector 15 Belapur,Lalitpur",28.3967,4.347995462528864,4.605170185988092
Dealer,0,1,4,BHK,7.661478471235887,1,1,"Konanakunte,Bangalore",12.8855,4.351100823501241,5.19295685089021
Owner,0,0,2,BHK,7.077621394485635,1,1,"Pantharapalya,Bangalore",12.936628,4.350649506028418,4.499809670330265
Owner,0,0,2,BHK,6.835434617360011,1,1,"Vijay Nagar,Indore",22.759741,4.329278756576408,3.4011973816621555
Dealer,1,1,2,BHK,6.213881090015611,0,0,"Hiranandani Estate,Lalitpur",19.255098,4.290206347479055,4.700480365792417
Owner,0,1,3,BHK,7.362714746430706,1,1,"Sector 35,Sonipat",28.469063,4.347810171349766,3.6375861597263857
Dealer,0,0,3,BHK,7.8035433483526315,1,1,"Hebbal,Bangalore",13.04034,4.351455913239765,5.3471075307174685
Dealer,1,1,2,BHK,7.278094584946428,0,1,"Kothrud,Pune",18.5101,4.301549770267949,4.941642422609304
Dealer,0,1,3,BHK,7.245058630131968,1,1,"Sector-137 Noida,Noida",28.506454,4.349110390526719,4.174387269895637
Owner,0,1,2,BHK,7.050403736578339,1,1,"Atladra,Vadodara",22.271018,4.292569760801883,3.2386784521643803
Owner,0,0,1,BHK,6.396929655216146,1,1,"Pen,Raigad",18.75,4.291554731509806,3.4965075614664802
Dealer,1,1,1,BHK,6.1188597477550335,0,0,"Panvel,Lalitpur",18.966114,4.292488586519191,4.28496492183075
Builder,0,0,1,BHK,6.796940912636378,1,0,"Wathoda,Maharashtra",21.279707,4.36745585710276,3.4657359027997265
Dealer,0,0,2,BHK,7.1308988302963465,1,1,"PAL,Surat",21.17,4.288127958229824,3.912023005428146
Dealer,0,0,2,BHK,7.038802364895588,1,1,"Sector 23 Ulwe,Mumbai",18.973908,4.290803299830437,4.442651256490317
Dealer,0,0,2,BHK,7.313320392089635,1,1,"Sai Nagar,Pune",18.164774,4.311875445274253,4.605170185988092
Owner,0,0,2,BHK,7.110719200263565,1,1,"Kulai,Mangalore",12.958996,4.314850544874899,4.174387269895637
Dealer,0,1,4,BHK,7.852216887656322,1,1,"Gomti Nagar,Lucknow",26.851,4.394462734827141,5.19295685089021
Dealer,0,0,3,BHK,7.3777589082278725,1,1,"Chandivali,Maharashtra",18.58584,4.296900760823664,5.521460917862246
Owner,0,1,3,BHK,7.511976250613181,1,1,"Wagholi,Pune",18.5823,4.303835337082524,4.605170185988092
Dealer,1,1,1,BHK,6.124692778596311,0,0,"Mulund (West),Maharashtra",19.1759,4.2898044321562825,4.584967478670572
Dealer,0,1,3,BHK,7.61739058572755,1,1,"Sector-60 Gurgaon,Gurgaon",28.401971000000003,4.345095926456639,5.135798437050262
Owner,0,0,3,BHK,7.417719205393578,1,1,"Sargasan,Gandhinagar",23.182972,4.285123104911434,4.060443010546419
Dealer,1,0,2,BHK,7.022993478398949,0,1,"Kadubeesanahalli,Bangalore",12.938382,4.352777622442456,4.356708826689592
Owner,0,0,1,BHK,6.478510130073274,1,1,"Madhuban Bapudham,Ghaziabad",28.707966,4.350117962273807,3.0204248861443626
Dealer,1,1,3,BHK,7.3059331737297555,0,0,"Zirakpur,Chandigarh",30.662283,4.341496225242729,4.320151230955794
Dealer,0,1,4,BHK,7.691583565332762,1,0,"Zirakpur,Chandigarh",30.662283,4.341496225242729,4.405498990859024
Owner,0,0,2,BHK,6.887646326045049,1,1,"Jagatpura,Jaipur",26.832353,4.3286489193897095,3.4657359027997265
Owner,0,1,2,BHK,7.086084814919888,1,1,"Vrindavan Yojna,Lucknow",26.766594,4.393829320639699,3.9318256327243257
Dealer,1,1,2,BHK,6.545476068292873,0,1,"Pokhran-2,Lalitpur",24.69028,4.362064842211599,4.605170185988092
Dealer,0,1,1,BHK,6.514538792938346,1,1,"Ambernath,Lalitpur",24.6902,4.362027988167192,3.1354942159291497
Owner,0,0,2,BHK,6.824373670043086,1,1,"Electronics City Phase 1,Bangalore",12.840956,4.352333126234865,3.828641396489095
Owner,0,0,2,BHK,6.542451008414112,1,1,"Mohit Vihar,Dehradun",30.328262,4.356825601922381,3.044522437723423
Dealer,0,1,3,BHK,7.3812559246571094,1,1,"Ghodbunder Road,Mumbai",28.743724,4.341351960030687,4.700480365792417
Dealer,0,0,2,BHK,7.037918855374617,1,1,"Roadpali,Lalitpur",24.69028,4.362064842211599,4.418840607796598
Dealer,0,1,1,BHK,6.434378965264789,1,1,"Virar West,Lalitpur",19.4559,4.2878725363497665,3.254242968705492
Dealer,0,0,3,BHK,7.460519591932743,1,1,"Kedari Nagar,Pune",18.484943,4.302770228201183,4.941642422609304
Dealer,0,0,3,BHK,7.193087174179553,1,1,"Sector-137 Noida,Noida",28.506454,4.349110390526719,3.9318256327243257
Owner,0,0,2,BHK,6.593127037588249,1,1,"Subhash Nagar,Nagpur",21.122092,4.3700208148749855,3.6888794541139363
Owner,0,0,3,BHK,7.3875206854148265,1,1,"Bhavani Peth,Solapur",17.684148,4.329629072912741,4.430816798843313
Dealer,0,1,1,BHK,6.4630694576806915,1,1,"Taloja,Mumbai",19.076057,4.291791690296566,3.5553480614894135
Dealer,1,1,2,BHK,6.919367899742804,0,1,"Goregaon (East),Lalitpur",19.1615,4.288719572289608,4.700480365792417
Owner,0,0,2,BHK,6.881437970638097,1,1,"Rayasandra,Bangalore",12.87004,4.352511247114906,3.871201010907891
Dealer,1,0,1,BHK,6.633318433280377,0,1,"Kulshekar,Mangalore",12.87028,4.31589431077385,3.2068032436339315
Dealer,1,1,2,BHK,6.349855247744017,0,0,"Goregaon (West),Lalitpur",19.161955,4.288259983016846,4.867534450455582
Owner,0,0,3,BHK,7.313320392089635,1,1,"Bhangel,Noida",28.57,4.34795265434013,3.912023005428146
Owner,0,1,2,BHK,6.733401891837359,1,1,"Sector-143B Noida,Noida",28.495803,4.34933359383403,3.7376696182833684
Builder,0,1,2,BHK,7.003065458786462,1,0,"Gajuwaka,Visakhapatnam",17.7,4.421448048839213,3.591817741270805
Dealer,0,0,2,BHK,7.156216638240637,1,1,"Wagholi,Pune",18.5823,4.303835337082524,4.219507705176107
Dealer,0,0,1,BHK,6.109294642768138,1,1,"Asha Nagar,Lalitpur",24.857578,4.374395844105981,4.442651256490317
Owner,0,0,3,BHK,7.170119543449628,1,1,"Kodigehalli,Bangalore",13.0583,4.3512220067136465,4.174387269895637
Dealer,0,0,2,BHK,6.783558362094678,1,1,"Noida Extension,Noida",28.579004,4.349389451450874,3.5115454388310208
Dealer,1,1,3,BHK,7.390346896634544,0,1,"Laxmi Nagar,Lalitpur",22.281215,4.259710387962433,5.393627546352362
Owner,0,0,2,BHK,6.69385430899181,1,1,"Dilshad Plaza,Ghaziabad",28.691929,4.348075215375521,2.995732273553991
Owner,0,0,1,BHK,6.31001828322585,1,1,"Noida Extension,Noida",28.579004,4.349389451450874,3.2188758248682006
Owner,0,0,2,BHK,6.907755278982137,1,1,"Palarivattom,Kochi",9.930471,4.334296366740936,3.9318256327243257
Owner,0,1,2,BHK,6.907755278982137,1,1,"Wardha Road,Nagpur",20.75,4.36458376346199,4.007333185232471
Dealer,0,0,3,BHK,7.43099092311301,1,1,"Sector-35E Kharghar,Maharashtra",18.96,4.287990642747287,5.0106352940962555
Dealer,0,1,3,BHK,7.405551402679433,1,1,"Wagholi,Pune",18.5823,4.303835337082524,4.110873864173311
Dealer,0,0,3,BHK,7.280157648340258,1,1,"Guduvancheri,Chennai",12.842686,4.382822980006751,4.174387269895637
Dealer,1,1,2,BHK,6.5506248831981,0,1,"Mulund (West),Lalitpur",19.1759,4.2898044321562825,5.19295685089021
Dealer,0,0,3,BHK,7.533243811333268,1,0,"Sector-92 Gurgaon,Gurgaon",28.409485,4.342625973330896,4.700480365792417
Dealer,1,1,1,BHK,6.137731620382504,0,0,"Whitefield,Bangalore",12.9958935,4.35364508694623,3.086486636822455
Dealer,0,0,4,BHK,7.918033536338907,1,1,"Marine Drive,Kochi",9.9800255,4.334349203062887,5.135798437050262
Dealer,0,0,2,BHK,6.97424502025097,1,1,"Palayamkottai,Tirunelveli",8.7236,4.353317184131042,3.5322256440685598
Dealer,1,1,3,BHK,6.465116847942222,0,0,"Sector-70 Gurgaon,Gurgaon",28.391441,4.3441018584315,3.246490991901174
Owner,0,0,3,BHK,7.2797251680227575,1,1,"Gokulpura,Jaipur",26.9358,4.327007988720426,3.4657359027997265
Owner,0,0,2,BHK,7.090076835776092,1,1,"Sector p LDA Colony,Lucknow",21.0,4.343805421853684,4.0943445622221
Owner,0,0,3,BHK,7.438088119356043,1,1,"Hill View (South), Asansol,Asansol",18.952609,4.287752355639038,3.784189633918261
Dealer,0,0,3,BHK,7.50944584894317,1,1,"Zirakpur,Chandigarh",30.662283,4.341496225242729,3.9512437185814275
Dealer,0,0,1,BHK,6.51481269594593,1,1,"Sector-9 Ulwe,Maharashtra",18.973908,4.290803299830437,4.0943445622221
Owner,0,0,2,BHK,6.709560373088852,1,1,"Waghodia Road,Vadodara",22.294094,4.293655506368574,3.2188758248682006
Dealer,0,0,3,BHK,7.518180267922243,1,1,"Hiranandani Estate,Lalitpur",19.255098,4.290206347479055,5.521460917862246
Dealer,1,1,1,BHK,6.529471061862053,0,1,"Taloja,Lalitpur",24.69028,4.362064842211599,3.8066624897703196
Dealer,0,1,3,BHK,7.598779714111354,1,1,"Thanisandra,Bangalore",13.055985,4.351852914784227,5.075173815233827
Dealer,0,0,3,BHK,7.235966991222693,1,1,"Bhandup (West),Lalitpur",19.147866,4.289535850386158,5.247024072160486
Dealer,0,1,3,BHK,7.445364986394659,1,1,"Sarjapur Road,Bangalore",12.86,4.353961466405538,4.941642422609304
Dealer,1,1,2,BHK,6.402841834623586,0,0,"Thane West,Maharashtra",19.18,4.289956986171905,4.330733340286331
Dealer,1,0,2,BHK,6.907755278982137,0,1,"Nagarbhavi,Bangalore",12.957468,4.350491629654295,3.8066624897703196
Dealer,0,0,3,BHK,7.226387597789305,1,1,"Mohali,Chandigarh",30.696627000000003,4.339820401286914,3.7376696182833684
Dealer,0,0,1,BHK,6.4538284677977895,1,1,"Electronic City,Bangalore",12.8458,4.352503844283903,3.367295829986474
Owner,0,0,3,BHK,7.226387597789305,1,1,"Sector-18 Pratap Nagar,Jaipur",26.807408,4.328608175828413,3.7376696182833684
Dealer,0,0,2,BHK,6.802445015839409,1,1,"Sector-124 Mohali,Mohali",30.766911,4.33954949511481,2.990719731730447
Dealer,0,1,2,BHK,7.090287384442499,1,1,"Sector 86 Faridabad,Faridabad",28.406388,4.348244748251822,3.6375861597263857
Dealer,0,1,2,BHK,7.170282714751852,1,1,"Malad (East),Maharashtra",19.1758,4.288598807132406,5.247024072160486
Dealer,0,0,1,BHK,6.413546960999824,1,1,"Viman Nagar,Pune",18.56,4.302848136796795,3.912023005428146
Dealer,0,0,3,BHK,7.721166046751688,1,1,"Sector 82 Faridabad,Faridabad",28.394375,4.348434005104439,4.604169685654508
Dealer,0,0,2,BHK,6.866933284461882,1,1,"Panch Pakhadi,Maharashtra",20.928222,4.38005303841337,4.787491742782046
Dealer,0,1,3,BHK,7.469064808298889,1,1,"sector-121 Noida,Noida",28.602325,4.349012542537741,4.867534450455582
Dealer,1,1,2,BHK,6.1976417335962495,0,0,"Anjurdive,Lalitpur",24.69028,4.362064842211599,3.8066624897703196
Owner,0,0,2,BHK,7.089996839243121,1,1,"Harohalli,Bangalore",12.6808,4.349943686955806,3.912023005428146
Dealer,0,1,3,BHK,7.275776557224466,1,1,"Sarjapur Road,Bangalore",12.86,4.353961466405538,4.540098189244376
Dealer,0,0,2,BHK,7.013115794539964,1,1,"Thara,Bhiwadi",28.162032,4.341348718315536,2.766319109226186
Dealer,0,0,2,BHK,6.684611727667927,1,1,"Hiranandani Estate,Maharashtra",19.255098,4.290206347479055,4.553876891600541
Dealer,0,0,1,BHK,6.499868862120417,1,1,"Sector 35I Kharghar,Maharashtra",18.96,4.287990642747287,4.007333185232471
Dealer,0,0,3,BHK,7.438297819312424,1,1,"Vaibhav Khand,Ghaziabad",28.9196,4.342469464925427,4.248495242049359
Dealer,0,0,3,BHK,7.379093131506009,1,1,"Battarahalli,Bangalore",13.024599,4.352912437205986,4.787491742782046
Builder,1,1,2,BHK,6.433145795696631,0,0,"Ambernath East,Mumbai",18.96,4.287990642747287,3.5610460826040513
Dealer,0,0,1,BHK,6.397072522510128,1,1,"Kalapatti,Coimbatore",11.04556,4.344247402088106,3.332204510175204
Owner,0,0,2,BHK,6.835533583197735,1,1,"Kota Colony,Raipur",21.562562,4.4048481319656725,3.1570004211501135
Dealer,0,0,3,BHK,7.649742624842389,1,1,"MP Nagar,Bhopal",23.232556,4.349371499863387,4.787491742782046
Dealer,1,1,2,BHK,7.047477222296474,0,1,"Thakur Village,Lalitpur",12.91668,4.351463813574045,5.0106352940962555
Owner,0,0,2,BHK,6.745258571943324,1,1,"Kaushambi,Ghaziabad",28.638934000000006,4.3480361609413025,3.8066624897703196
Dealer,0,1,1,BHK,6.327888784898698,1,1,"Malad (West),Lalitpur",19.1849,4.2881924899935475,4.605170185988092
Dealer,0,1,3,BHK,7.432596185626177,1,1,"Sector-79 Noida,Noida",28.558047,4.34889313280001,4.574710978503383
Dealer,0,0,3,BHK,7.278434271199576,1,1,"Shakti Khand 4,Ghaziabad",28.9196,4.342469464925427,4.216562194946349
Owner,0,0,2,BHK,6.9662768504670565,1,1,"NRI Layout,Bangalore",12.96991,4.351541138183826,3.6375861597263857
Dealer,0,0,4,BHK,8.086493612158865,1,1,"Elora Park,Vadodara",21.716412,4.290515275206079,5.0106352940962555
Owner,0,0,2,BHK,7.0031130785617135,1,1,"5th Phase JP Nagar,Bangalore",12.905368,4.351314856636122,4.143134726391533
Dealer,1,1,2,BHK,6.329289698484306,0,0,"Chandivali,Lalitpur",24.69028,4.362064842211599,4.605170185988092
Dealer,0,0,1,BHK,6.396929655216146,1,1,"Kasar vadavali,Mumbai",18.205923,4.290448235606157,4.189654742026425
Dealer,0,0,3,BHK,7.346570366544655,1,1,"Jagatpura,Jaipur",26.832353,4.3286489193897095,3.2188758248682006
Owner,0,0,3,BHK,7.181650475978719,1,1,"Malleshwaram,Bangalore",13.0097,4.351113716030407,5.135798437050262
Owner,0,0,2,BHK,7.1308988302963465,1,1,"Sector-62 Noida,Noida",28.6221,4.348565503240345,4.174387269895637
Owner,1,0,3,BHK,7.254824001161375,0,1,"Sector-110 Noida,Noida",28.536585,4.348775763501099,4.30406509320417
Owner,0,0,2,BHK,6.802366192249495,1,1,"Yahiyaganj,Lucknow",26.856919,4.393333866302846,3.5553480614894135
Dealer,0,0,4,BHK,7.947694428722674,1,1,"Dollars Colony,Bangalore",15.346804,4.319022628898484,5.3471075307174685
Dealer,0,0,2,BHK,6.940573673655013,1,1,"Dona Paula,Goa",15.45056,4.301403852539682,4.248495242049359
Owner,0,0,2,BHK,6.802421790736845,1,1,"Reddiarpalayam,Pondicherry",11.93,4.379899373657707,3.6109179126442243
Dealer,0,1,1,BHK,6.616481180790073,1,0,"Medavakkam,Chennai",12.91716,4.384434608177243,3.6788291182604347
Owner,0,0,2,BHK,7.003107565172702,1,1,"Santosh Nagar,Chennai",18.479533,4.303167027902055,4.553876891600541
Dealer,1,1,1,BHK,6.0674032007377745,0,0,"Kolshet Road,Mumbai",19.249861,4.289964332300862,4.168214410788556
Dealer,0,0,3,BHK,7.4956419488835895,1,1,"Sector-35G Kharghar,Maharashtra",18.96,4.287990642747287,5.075173815233827
Dealer,0,1,2,BHK,7.047552105966212,1,1,"Ahinsa Khand 2,Ghaziabad",28.9196,4.342469464925427,3.7612001156935624
Dealer,0,0,2,BHK,6.822283548128869,1,1,"Dombivli (East),Lalitpur",19.2167,4.291599886483737,3.9512437185814275
Owner,0,0,1,BHK,6.5076377772553675,1,1,"Halol,Godhra",22.5,4.296877159632186,2.5257286443082556
Dealer,0,1,2,BHK,6.8255354557781756,1,1,"Bhayandarpada,Lalitpur",24.69028,4.362064842211599,4.276666119016055
Owner,0,0,2,BHK,6.980325971626972,1,1,"Royal Nagar,Tirupati",13.625475,4.374736312234367,3.6109179126442243
Dealer,0,0,2,BHK,6.979967612834062,1,1,"Crossing Republik,Ghaziabad",28.629811,4.349428504726637,3.4011973816621555
Dealer,0,1,3,BHK,7.307961512081658,1,1,"Raj Nagar Extension,Ghaziabad",26.900926,4.327780656455312,4.007333185232471
Dealer,0,1,2,BHK,7.1716267024992355,1,1,"Mihan,Lalitpur",24.69028,4.362064842211599,2.8094026953624978
Dealer,1,1,2,BHK,6.8928178943695455,0,1,"Hinjewadi,Pune",18.5853,4.300563022159686,3.9219733362813143
Dealer,1,0,3,BHK,7.301291816403694,0,1,"Sarjapur,Bangalore",12.86,4.353961466405538,4.787491742782046
Dealer,0,1,3,BHK,7.3621395918225305,1,1,"Gomti Nagar Extension,Lucknow",21.0,4.343805421853684,4.127134385045092
Dealer,0,0,2,BHK,7.015612674938302,1,1,"Tambaram,Chennai",12.93,4.383400690227026,3.6913763343125234
Dealer,0,1,2,BHK,6.870332049818145,1,1,"Bhopura,Ghaziabad",28.698133,4.348156280787406,3.246490991901174
Owner,0,0,3,BHK,6.9567354612874555,1,1,"Majra,Dehradun",30.2903,4.3567293392997195,3.912023005428146
Dealer,0,0,2,BHK,6.856167910201056,1,1,"Chandivali,Lalitpur",24.69028,4.362064842211599,5.135798437050262
Dealer,1,1,3,BHK,7.056874776467538,0,1,"Moshi,Pune",18.669919,4.302086420706019,3.9740583963475986
Owner,0,0,3,BHK,7.611484568998935,1,1,"Muttambalam,Kottayam",9.572427,4.3379528875780125,4.553876891600541
Dealer,1,1,2,BHK,6.82372055006753,0,1,"Mulund (West),Mumbai",19.1759,4.2898044321562825,5.19295685089021
Owner,0,0,2,BHK,7.079285274946518,1,1,"Porur,Chennai",13.03478,4.383972989296231,4.382026634673881
Owner,0,0,2,BHK,7.154771550964737,1,1,"Konanakunte,Bangalore",12.8855,4.351100823501241,3.8308129500026027
Dealer,1,1,1,BHK,6.661123746324151,0,1,"Mira Road,Mumbai",19.283359,4.288607919921172,4.001863709427935
Owner,0,0,3,BHK,7.313220387090301,1,1,"Vile Parle (East),Lalitpur",19.097244,4.288358399889753,5.966146739123692
Owner,0,0,2,BHK,6.970832502944875,1,1,"Near Hadapsar, Pune Solapur Highway, Manjari,Pune",18.518594,4.303193673087384,4.127134385045092
Owner,0,0,2,BHK,7.170325750649001,1,1,"Tirichanoor,Tirupati",13.65,4.374750225703106,3.8815637979434374
Dealer,1,1,1,BHK,6.479224897872977,0,1,"Kanjur Marg (East),Lalitpur",24.69028,4.362064842211599,4.605170185988092
Dealer,0,0,2,BHK,7.207895586350245,1,1,"Sector 12 Kharghar,Maharashtra",19.042483,4.291368219864716,4.941642422609304
Dealer,0,1,2,BHK,7.110279543160278,1,1,"Mayakhedi,Indore",22.72056,4.328721053837435,3.4011973816621555
Owner,0,0,2,BHK,7.090076835776092,1,1,"Abhay Khand 3,Ghaziabad",28.66667,4.349202132082888,3.9889840465642745
Dealer,0,0,2,BHK,7.01134744733508,1,1,"Sector-76 Noida,Noida",28.567633,4.348768720646628,4.034240638152395
Dealer,0,1,2,BHK,6.647724737882684,1,1,"Ghodbunder Road,Mumbai",28.743724,4.341351960030687,4.59511985013459
Dealer,1,1,2,BHK,6.896568089579698,0,1,"Chembur,Lalitpur",19.05871,4.289084386605023,5.075173815233827
Owner,0,0,2,BHK,6.745636429559302,1,1,"Gokul Nagar,Jamnagar",22.447292,4.249130211841936,2.995732273553991
Dealer,1,0,2,BHK,6.971091153792937,0,1,"Shiv Mandir,Siliguri",25.232239,4.268186000343337,3.3214324131932926
Dealer,0,0,2,BHK,7.008511028358138,1,1,"Maradu,Kochi",9.935889,4.334922461547458,4.174387269895637
Dealer,0,0,3,BHK,7.263445486026606,1,1,"Rustam Bagh Layout,Bangalore",12.96991,4.351541138183826,4.465908118654584
Dealer,0,1,3,BHK,7.523148082558272,1,1,"Raj Nagar Extension,Ghaziabad",26.900926,4.327780656455312,4.248495242049359
Builder,0,1,3,BHK,7.609646746585017,1,0,"Thanisandra,Bangalore",13.055985,4.351852914784227,4.415219602029645
Owner,0,0,2,BHK,6.299009248732265,1,1,"Mota Mava,Rajkot",22.268444,4.259209538432276,3.4657359027997265
Dealer,1,1,1,BHK,6.51481269594593,0,1,"Sector-23 Taloja,Lalitpur",28.509982,4.344478571860749,3.4011973816621555
Owner,0,0,2,BHK,6.995943819093311,1,1,"Jagatpura,Jaipur",26.832353,4.3286489193897095,3.5263605246161616
Owner,0,0,2,BHK,6.887485907197694,1,1,"Shankar Nagar,Raipur",21.250659,4.402553423721244,3.7376696182833684
Dealer,0,0,4,BHK,7.873108246963179,1,1,"Sector-110 Mohali,Mohali",30.667746,4.339499489293178,4.520701029361642
Dealer,0,0,2,BHK,6.829952841070999,1,1,"Vadgaon Sheri,Pune",18.549645,4.303050673448982,4.007333185232471
Owner,0,0,2,BHK,6.620073206530356,1,1,"Tapukara,Bhiwadi",28.2102,4.3419933915074775,2.70805020110221
Dealer,1,1,2,BHK,7.138866999945524,0,1,"Jalahalli,Bangalore",13.0519,4.350814566541114,4.405498990859024
Owner,0,0,2,BHK,6.4617882276318435,1,1,"Karamsad,Anand",22.55,4.289088639014612,2.70805020110221
Dealer,0,0,1,RK,6.109347587763699,1,1,"Sector 19 Ulwe,Lalitpur",19.049989,4.291518072381383,3.4011973816621555
Dealer,0,1,2,BHK,6.205322205661137,1,0,"Ambernath West,Maharashtra",19.193771,4.293166622738394,3.8649313978942956
Owner,0,0,3,BHK,7.408263935594085,1,1,"Patrakar Colony,Jaipur",22.471606,4.249369459809634,3.8066624897703196
Dealer,0,1,3,BHK,7.430948736806991,1,1,"Binny Pete,Bangalore",12.96991,4.351541138183826,5.075173815233827
Owner,0,0,2,BHK,7.208049889674162,1,1,"Mangla,Bilaspur",22.111752,4.4082411617354165,3.912023005428146
Dealer,0,1,3,BHK,7.60915066834965,1,1,"Gopalapura,Bangalore",13.152957999999998,4.349333942550218,5.634789603169249
Owner,0,0,2,BHK,7.090076835776092,1,1,"Sector-34 Noida,Noida",28.583704,4.348475034688998,4.0943445622221
Dealer,1,1,2,BHK,6.85693014972503,0,0,"Byculla East,Mumbai",18.977995,4.288411949206349,5.886104031450156
